"","CensusTract","lng1","lat1","lng2","lat2","State","County","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","VotingAgeCitizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment","centerlat","centerlng"
"354",32003000523,-115.108047,36.160854,-115.105457,36.159897,"Nevada","Clark County",2516,1362,1154,51.2,16.9,24.1,0,2.7,0,923,24384,2785,12408,2221,34.2,42.1,5.8,42.4,29.2,6.3,16.2,48.7,20.7,23.8,0,3.5,3.4,31.7,917,85,3.2,11.9,0,19.1,36.1603755,-115.106752
"355",32003005856,-115.280066,36.040841,-115.278942,36.038958,"Nevada","Clark County",5089,2596,2493,12.3,41.2,10.6,0.2,25.1,0,3278,89922,20279,29534,4215,5.9,4.6,40.7,19.5,30.7,3.4,5.8,78.8,5.9,1,0,2.1,12.2,24.3,2313,83,8.6,8.4,0,1.3,36.0398995,-115.279504
"356",32003005839,-115.207955,35.98968,-115.181913,35.955016,"Nevada","Clark County",4720,2305,2415,17.9,53.8,11.3,1.6,9.3,0,3225,105282,12502,58737,15550,5.9,5.8,38.3,22.7,27.1,4.6,7.2,84.8,6.3,0,0,0,9,24.7,2502,82.7,7.7,9.2,0.4,4.8,35.972348,-115.194934
"357",32003003210,-115.33204,36.205595,-115.327808,36.204076,"Nevada","Clark County",2606,1153,1453,4.8,86.3,1.1,0.5,6.1,0,2577,59864,5672,39658,3719,5.3,0,23.5,11.5,35.5,6.5,23,71.7,7.4,2.2,0,7.4,11.3,24.4,710,77,13.1,9.9,0,0,36.2048355,-115.329924
"358",32003003006,-115.244276,36.166444,-115.241893,36.15912,"Nevada","Clark County",3587,1844,1743,45.8,39.3,3.7,2.2,2.8,5.2,2256,44434,9709,19397,3084,26.4,55.5,31.6,27,19,10.2,12.1,72,14,6.1,0,5.4,2.5,24.4,1549,85.2,6.3,8.5,0,4.7,36.162782,-115.2430845
"359",32003002603,-115.139333,36.104448,-115.137041,36.102987,"Nevada","Clark County",3958,2053,1905,27.3,39.2,11.7,1.1,12.6,3.5,2876,22131,3109,13837,2181,35.2,44.4,19.3,36.3,26.4,2.6,15.5,44.3,5.8,21.1,22.5,5.1,1.2,19.5,1740,84.8,10,5.2,0,14.4,36.1037175,-115.138187
"360",32003004907,-115.035423,36.161451,-115.034127,36.159443,"Nevada","Clark County",4040,2123,1917,37.8,33.8,7.9,0.7,15.8,1.4,2846,89167,15201,35369,6475,7.1,12,28,21.5,29.7,10.5,10.2,76.5,19.1,0,0,0.5,3.9,25.5,1991,76.4,18.4,4.7,0.4,9.1,36.160447,-115.034775
"361",32003002821,-115.077885,36.073373,-115.071297,36.070901,"Nevada","Clark County",4759,2065,2694,26,39.3,11.3,0.5,8.7,0,3501,37328,2432,25188,4108,29.5,45.6,29.3,25.2,30.4,8.9,6.2,75.2,7.3,7.8,6.3,3.4,0,24,2482,93.5,3.6,2.9,0,12.9,36.072137,-115.074591
"362",32003001502,-115.101063,36.155609,-115.092224,36.151766,"Nevada","Clark County",3711,1964,1747,49.7,40.5,6.4,0.8,2,0.2,2486,29497,3762,17646,1781,21.2,32.8,11.5,41.3,21.2,16.1,9.8,80.5,9.3,0.6,1.9,4,3.6,25,1171,90.8,5.3,3.1,0.9,10.4,36.1536875,-115.0966435
"363",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"364",32003005501,-114.827967,36.011186,-114.824707,36.009463,"Nevada","Clark County",4498,2495,2003,4.8,84.9,0.5,0.7,5.3,0,3868,46604,9277,31671,5206,14.7,12.4,20.4,35,29.3,6.7,8.5,89.3,3.5,2.4,1.9,2,0.9,24,1290,89.2,5.7,5.1,0,14.8,36.0103245,-114.826337
"365",32003000515,-115.064446,36.177739,-115.062164,36.173975,"Nevada","Clark County",5376,2857,2519,77,10.4,9.1,0,1.6,1.1,2507,37310,5500,15830,2748,31.2,46.7,6.4,46.7,25.8,12.8,8.3,76.3,16.5,3.9,2.2,1,0,26.6,2423,91.3,6.4,2.3,0,8.8,36.175857,-115.063305
"366",32003001717,-115.094207,36.103894,-115.091769,36.100133,"Nevada","Clark County",1347,607,740,12.2,76.1,1.7,0,8.5,0,1158,100658,14867,55083,16231,6.8,12.7,42.5,23.5,20.3,5,8.7,91.5,4.8,0,0,1.1,2.6,21.2,562,77.2,9.1,12.5,1.2,15.9,36.1020135,-115.092988
"367",32003003006,-115.244276,36.166444,-115.241893,36.15912,"Nevada","Clark County",3587,1844,1743,45.8,39.3,3.7,2.2,2.8,5.2,2256,44434,9709,19397,3084,26.4,55.5,31.6,27,19,10.2,12.1,72,14,6.1,0,5.4,2.5,24.4,1549,85.2,6.3,8.5,0,4.7,36.162782,-115.2430845
"368",32003003633,-115.184496,36.261682,-115.180046,36.257858,"Nevada","Clark County",3613,1893,1720,30.6,37.9,20.6,0,7.6,0,2281,54348,10827,20623,3056,12.8,28.1,25.3,27,28.7,10,9,84.3,10,0.5,0,4.4,0.8,26.2,1450,89.9,6.9,3.2,0,12.8,36.25977,-115.182271
"369",32003002302,-115.164639,36.136278,-115.154791,36.132273,"Nevada","Clark County",670,426,244,24.9,57.3,6,0,9.3,0,537,57404,12990,71745,22743,10.8,19.4,46,32.1,15.2,2.6,4.1,77.5,0,5.3,2.9,1,13.3,16.6,389,71,7.2,21.9,0,6.9,36.1342755,-115.159715
"370",32003005354,-115.014935,36.030923,-115.00394,36.024085,"Nevada","Clark County",5939,3052,2887,20.9,59.6,5.6,0.3,9.3,0.4,4050,73292,16068,33079,4359,8.7,12.4,31.8,16.3,37.6,5.8,8.5,80.7,11.8,0,0,3.2,4.3,21.4,3311,81,13.5,5.5,0,1.9,36.027504,-115.0094375
"371",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"372",32003002822,-115.066359,36.100251,-115.063923,36.09828,"Nevada","Clark County",3927,1855,2072,60.2,28.5,4.6,0,5.8,0,2260,44071,5715,17362,3110,18.7,32.9,11.3,42.9,21.4,6.6,17.8,69.7,17.8,10.7,0,1.1,0.7,26,1603,88.8,4.9,6.3,0,10.2,36.0992655,-115.065141
"373",32003003219,-115.26978,36.196957,-115.260142,36.190992,"Nevada","Clark County",5726,2340,3386,10.8,57.6,9.6,2.8,13.8,0,3991,58112,8387,32374,4930,10.1,13.7,46.3,20.1,27,2.5,4.1,76.9,9.3,0,1.6,1.2,11.1,24.1,2553,82.8,7.6,9.6,0,8.1,36.1939745,-115.264961
"374",32003003619,-115.198206,36.292642,-115.179302,36.281359,"Nevada","Clark County",3852,1988,1864,17.1,39.4,14.5,0.5,22.4,0,2545,124698,6258,38976,3256,3.9,3.1,48.9,13.7,28.4,2,6.9,77.2,14.7,1,0,0.5,6.5,29,1776,76.9,20.7,2.5,0,6.9,36.2870005,-115.188754
"375",32003002941,-115.245484,36.103468,-115.243032,36.099789,"Nevada","Clark County",5824,2830,2994,40.6,37.2,12.6,0,6.6,0.4,4033,43534,7558,17659,2511,30.8,41,11,43.4,27.5,4.8,13.3,80.1,7.5,7.2,0.3,2.6,2.2,22.1,2849,94.1,4.7,1.2,0,6.9,36.1016285,-115.244258
"376",32003005312,-115.105423,36.049719,-115.100272,36.045646,"Nevada","Clark County",2667,1211,1456,15,72.1,0.6,0,6.1,0.2,2075,72784,12230,34698,3729,2.6,0,36.3,18.6,34.4,5,5.7,82.5,2.4,0,0,0.3,14.8,18.4,1574,86,3.9,10,0,1.7,36.0476825,-115.1028475
"377",32003003411,-115.251389,36.225643,-115.246972,36.218209,"Nevada","Clark County",4015,1843,2172,14.1,55.8,20.4,0.3,6.7,0,3005,44158,8041,22870,2575,17.2,36.3,28,22.6,35.2,7.1,7.1,87.1,8,3.1,0.9,0.7,0.2,28.3,2004,86.9,7.5,5.6,0,7.2,36.221926,-115.2491805
"378",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"379",32003002207,-115.20809,36.135509,-115.199288,36.133615,"Nevada","Clark County",4144,2194,1950,76.4,11,9.8,0,1.2,0,1118,26703,1508,11140,1776,47.5,59.7,8.6,44.8,15.8,18.7,12,68.6,9,13.3,4.6,4.5,0,25.9,1681,88.2,4.6,7.2,0,9.4,36.134562,-115.203689
"380",32003000513,-115.06926,36.18512,-115.062175,36.183131,"Nevada","Clark County",3854,1669,2185,73.2,22.5,2.7,0,1,0,1740,34122,1713,13200,1836,33.5,55.1,4.5,40.3,29.8,8.1,17.3,80,9.1,8.2,0.7,1.9,0,28.2,1414,92.4,4.7,2.9,0,15.1,36.1841255,-115.0657175
"381",32003005338,-115.07119,36.012717,-115.062118,36.007371,"Nevada","Clark County",2006,980,1026,12.4,82,1.1,0,4.5,0,1965,50625,4377,37494,3154,6.6,NA,27.1,30.9,25.6,9,7.4,91.3,2.1,0,0,2.3,4.2,24,457,84.2,11.8,3.9,0,4.2,36.010044,-115.066654
"382",32003002976,-115.252859,36.065942,-115.24241,36.061189,"Nevada","Clark County",4804,2431,2373,11.4,47.7,9.1,0,22.8,0,3303,52360,9949,28417,3082,13.1,28.1,24.8,39.1,22.6,4.4,9.2,82.6,8.4,0,1.6,4.1,3.3,19.1,2838,87.7,7.7,4.5,0,3.2,36.0635655,-115.2476345
"383",32003002000,-115.1447,36.144239,-115.136846,36.140461,"Nevada","Clark County",4263,2186,2077,26.3,42.6,23.5,0.3,4.5,0,3058,39707,5744,37530,8341,23.4,43.6,41.2,25.8,16.9,10.7,5.4,66.9,7.1,7,3.7,8.7,6.6,22.6,2296,84.8,9.6,5.6,0,12.3,36.14235,-115.140773
"384",32003003638,-115.148578,36.269114,-115.143999,36.267162,"Nevada","Clark County",3178,1535,1643,31.3,27.4,27.2,0.2,5.8,3.2,2017,57356,3327,20172,2104,24.3,34,31.2,23.6,24.7,7.7,12.9,78.1,12.9,0.4,0,5.4,3.3,27.3,1299,79.3,18.6,2.2,0,13.5,36.268138,-115.1462885
"385",32003003426,-115.223918,36.204557,-115.219289,36.202988,"Nevada","Clark County",3440,1810,1630,29.7,42.8,21.3,0.3,4.4,0.2,2368,42723,14793,23055,4249,23.1,48.9,26,28.5,15.4,6.5,23.6,72.7,8.9,11.9,1.2,4.2,1.1,31.1,1351,81.6,14.4,4.1,0,13.8,36.2037725,-115.2216035
"386",32003002707,-115.119785,36.082538,-115.118758,36.080138,"Nevada","Clark County",4076,2117,1959,54.3,32.4,5.4,0.9,5.5,0.2,2258,51944,9874,23661,3088,10.5,14,26.3,33.5,28.8,5.5,6,74.5,5.3,5.1,3.7,8.6,2.8,23.9,2309,89.1,4.9,6,0,4.4,36.081338,-115.1192715
"387",32003005847,-115.315028,36.115287,-115.306052,36.107606,"Nevada","Clark County",2085,987,1098,11.1,48.2,11.4,0,24.1,0,1331,73715,9087,43224,14122,6,0,39.2,24.9,25.6,2.4,8,81.9,11.7,0.6,0,0.3,5.5,23.7,1230,92.4,4.7,2.9,0,8.2,36.1114465,-115.31054
"388",32003005434,-114.949751,36.034487,-114.940873,36.027094,"Nevada","Clark County",5266,2655,2611,17.9,70.6,2.2,0.3,1.9,3.7,4071,85577,9861,30299,2667,3.4,0.8,33.4,22.5,28,6.8,9.2,85.6,8.2,0,0.4,1.5,4.3,26.8,2333,74.8,16,9.2,0,13.3,36.0307905,-114.945312
"389",32003005845,-115.321336,36.129836,-115.315028,36.122244,"Nevada","Clark County",4161,1964,2197,14.8,65.4,4.9,0.4,9.6,0,2956,66220,6622,34557,4792,10.7,22.2,45.3,13.3,32.3,5.6,3.5,82.2,8.1,0,0.6,2.5,6.7,20.7,1736,80.6,8.4,11,0,5.6,36.12604,-115.318182
"390",32003000519,-115.064661,36.166538,-115.062066,36.159008,"Nevada","Clark County",4514,2289,2225,80.4,9.8,4.4,0,5.1,0,1657,34831,5015,14483,2195,25.8,41.8,6.8,34.3,27.6,12.8,18.4,74.3,18.5,1.3,3.5,1.6,0.8,27,2208,90.1,4,5.5,0.4,7.8,36.162773,-115.0633635
"391",32003005315,-115.046907,36.039216,-115.031397,36.033307,"Nevada","Clark County",5810,2732,3078,21.4,59.9,4.3,0,8.3,0,4548,64604,12016,33402,5421,9,12.3,32.2,22.5,31.7,5.1,8.4,87.3,3.7,1.1,0,1.7,6.2,21.7,3189,82.6,12,5.3,0,5.3,36.0362615,-115.039152
"392",32003002977,-115.248151,36.048525,-115.24321,36.043054,"Nevada","Clark County",3428,1577,1851,19.5,39.5,8,0,28.5,0,2367,95438,20794,40442,7963,3.8,0.7,38.6,21.9,32.1,2.1,5.3,88.7,5.9,0.1,0,0,5.3,20.3,1851,75.3,20.7,4.1,0,2.5,36.0457895,-115.2456805
"393",32003002984,-115.225726,36.042171,-115.217522,36.034923,"Nevada","Clark County",6776,3311,3465,28,33.2,5,0,28.4,0.7,3622,74981,5968,27184,2692,6.6,12,31.4,40.2,20.3,3.1,5.1,86.8,8.4,0,0,1.8,2.9,23.8,3564,88.7,5.9,5.4,0,2.5,36.038547,-115.221624
"394",32003002942,-115.238732,36.113163,-115.234479,36.109095,"Nevada","Clark County",4700,2346,2354,21.5,47.5,12,0,13.9,0.2,3533,50227,11019,24596,2846,15.5,23.8,26.7,21.2,29.4,8.5,14.1,83.5,6.4,2.9,2.5,2,2.7,19.2,2214,87.3,6.8,5.9,0,12.7,36.111129,-115.2366055
"395",32003000203,-115.165442,36.173502,-115.160795,36.166231,"Nevada","Clark County",4156,2065,2091,40.4,30,16.4,0.5,9.3,0.6,2578,32476,8407,20555,4169,40.9,54.5,22,34.2,24.9,11,7.8,67.2,10.5,14.2,6.2,1,0.9,23.1,1693,83.3,11.5,4.6,0.6,16.4,36.1698665,-115.1631185
"396",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"397",32003002956,-115.180839,36.113638,-115.180421,36.100694,"Nevada","Clark County",2852,1561,1291,33.5,32.6,17.5,0,15,0.2,1835,44150,5788,46351,9734,8.7,16.1,22,44.2,23.7,2.5,7.6,59.5,9.2,10.8,9.3,2.8,8.4,19.8,1788,91.2,3.6,5.2,0,9,36.107166,-115.18063
"398",32003003633,-115.184496,36.261682,-115.180046,36.257858,"Nevada","Clark County",3613,1893,1720,30.6,37.9,20.6,0,7.6,0,2281,54348,10827,20623,3056,12.8,28.1,25.3,27,28.7,10,9,84.3,10,0.5,0,4.4,0.8,26.2,1450,89.9,6.9,3.2,0,12.8,36.25977,-115.182271
"399",32003005829,-115.284378,36.016705,-115.281663,36.01589,"Nevada","Clark County",7380,3573,3807,20.8,44.6,7.5,0,18.3,2.6,5366,62731,6321,27581,3531,6.6,8.4,27.7,30.7,28.6,2.2,10.8,77.9,8.2,0,0,3.1,10.9,26.2,4041,80.9,9.5,9.2,0.4,5.2,36.0162975,-115.2830205
"400",32003005827,-115.244285,35.998768,-115.241228,35.996427,"Nevada","Clark County",7441,3612,3829,11.2,51.6,6.6,0.3,24.5,1,4978,88542,5538,37375,6392,8.1,11.3,32.8,33.5,19,9.8,5,88.1,8.7,0.4,0,0.9,2,27.3,3626,85.6,9.6,4.3,0.5,5.1,35.9975975,-115.2427565
"401",32003002985,-115.18357,36.057095,-115.180938,36.046827,"Nevada","Clark County",5142,2568,2574,17.1,40,12,4.6,22.6,0.1,3582,75286,10325,28260,3196,4.5,3.5,38.4,26.8,21.6,4.9,8.3,78.5,15,0,0.3,1.9,4.4,19.7,2432,90.8,5,3.9,0.3,10.8,36.051961,-115.182254
"402",32003001004,-115.18817,36.158984,-115.187182,36.158518,"Nevada","Clark County",7330,3912,3418,41.2,34.9,11.4,0,8.9,0,4883,38325,3643,23782,2930,21.7,37.4,14.7,32.5,28.4,9.4,15,70.2,6.5,8.9,4.3,9,1,22,3303,86.6,5.7,7.7,0,10,36.158751,-115.187676
"403",32003004710,-115.083039,36.192047,-115.079874,36.188459,"Nevada","Clark County",6640,3183,3457,62.9,12.3,20.9,0,2.4,0.3,2694,26766,4010,11512,1356,36.6,49.2,10.2,37.2,24.3,13.1,15.2,69.9,14.8,13.1,0,2,0.2,29.2,2230,90,6.2,3.7,0,20.3,36.190253,-115.0814565
"404",32003005850,-115.315313,36.100224,-115.306297,36.096376,"Nevada","Clark County",4258,2205,2053,17.1,38.7,6.8,0,27.5,1.4,2793,81287,9899,36216,12708,16.1,10.3,33.2,31.5,23,2.8,9.5,81,8.2,1.7,3.3,0.8,5,22.7,2138,87.7,4.7,7.6,0,6.3,36.0983,-115.310805
"405",32003001708,-115.095664,36.129627,-115.091846,36.125575,"Nevada","Clark County",3176,1632,1544,36.1,52.2,3.9,2.7,3,0,2121,50505,7828,22482,4043,21.7,57.3,30.5,28.6,21.2,14.6,5.1,75.3,10.3,7.5,1.7,3,2.3,22.1,1297,82.7,12.6,4.8,0,14.7,36.127601,-115.093755
"406",32003005831,-115.234572,36.024371,-115.232273,36.020509,"Nevada","Clark County",5130,2644,2486,16.8,51.6,3.1,0,18.6,0.3,3437,97009,22094,36004,4377,5.7,5.1,37.9,29.1,25.3,5.5,2.2,76.6,11.1,0,0.9,1.1,10.3,21.6,2564,87.7,7.1,5,0.3,5,36.02244,-115.2334225
"407",32003005317,-115.088041,36.043092,-115.082206,36.034544,"Nevada","Clark County",5416,2848,2568,13.6,70.5,3.8,0,9.4,0,4283,52277,10371,41262,4646,4.3,0,46.8,15.3,24.3,6.2,7.4,86.3,5.4,1,0.6,2.7,4.1,21.8,2626,84.6,10.9,4.5,0,8.2,36.038818,-115.0851235
"408",32003005320,-115.104059,36.034225,-115.100227,36.027722,"Nevada","Clark County",2817,1268,1549,17.7,74.1,2.1,0,4.7,0,2234,52823,9079,32839,6100,7.6,7.4,30.7,29.6,30.7,2.7,6.4,83.6,6.1,0.9,0,3.7,5.7,25.3,1592,81.9,10.8,7.3,0,6.3,36.0309735,-115.102143
"409",32003005826,-115.28185,36.122263,-115.278975,36.116735,"Nevada","Clark County",3993,1878,2115,20.7,51.6,8,0,18.3,0.4,2924,59596,6783,32568,7008,7.7,6.6,17.8,30.1,37.7,5.5,8.8,79.6,4.8,3.9,0.7,0.8,10.3,25.3,2110,83.1,4.5,11.9,0.5,5.1,36.119499,-115.2804125
"410",32003005613,-114.800864,36.035528,-114.799301,36.034844,"Nevada","Clark County",4729,2309,2420,6.1,90.9,0,1,0.9,0,3040,74901,7924,23544,3008,2.1,0,32.5,28.4,16,13.5,9.6,78.2,14.8,0,1.6,1.7,3.6,35.7,1702,52.9,34.9,12.2,0,7.7,36.035186,-114.8000825
"411",32003005837,-115.197471,35.988784,-115.18982,35.983559,"Nevada","Clark County",5338,2623,2715,18.3,56.1,4.7,0.5,13.5,2,3608,87878,8172,37346,5418,3.3,3.5,37.1,26.5,27.5,5.1,3.9,87,4.9,0,0.2,1.5,6.4,22.8,2666,85.2,10,4.8,0,8.3,35.9861715,-115.1936455
"412",32003004918,-115.034767,36.188778,-115.025577,36.181287,"Nevada","Clark County",3979,2108,1871,46.1,31.5,7.9,0,10.3,1.7,2724,65991,7209,26383,3428,10.2,24.2,27.1,26.3,29.9,6.9,9.9,75.6,20.5,1.6,2.4,0,0,27.8,2027,78.9,18.3,2.8,0,7.9,36.1850325,-115.030172
"413",32003002828,-115.156656,36.042324,-115.154385,36.038692,"Nevada","Clark County",3318,1688,1630,20.1,60.5,5.4,0,12.1,0,2567,56782,6892,35676,5807,11.2,9.2,29.5,27.3,31.5,3.4,8.2,81.1,10.3,3.9,1.3,1.3,2,18.7,1832,78.6,13,8.4,0,5.8,36.040508,-115.1555205
"414",32003003312,-115.218474,36.32045,-115.215843,36.318408,"Nevada","Clark County",4434,2269,2165,13.4,66.9,4.2,0,8.9,0,2909,114625,18536,36777,3687,6.9,13.2,49.5,17,22.9,6.2,4.3,84,9.1,0,0,1.1,5.8,31.8,1984,76.1,18.7,5.2,0,5.4,36.319429,-115.2171585
"415",32003005712,-115.119225,35.941128,-115.108001,35.929366,"Nevada","Clark County",10236,4913,5323,9.2,76.4,3.3,0,8,0,7965,79462,15935,41297,5008,4.9,4.9,47.4,21.7,21,3.7,6.2,84.1,4,0,0.4,1.7,9.8,27.3,4877,85.2,10.5,4.3,0,2.8,35.935247,-115.113613
"416",32003000516,-115.08221,36.167909,-115.080488,36.166274,"Nevada","Clark County",5937,3138,2799,63,13.9,12.2,0.2,7,0.2,2695,27331,7565,11028,1370,41.5,57.8,3.4,28.8,28.9,16,22.8,73.7,17.3,4.6,1.2,2.7,0.6,27.4,1689,91.4,3.5,5.1,0,12.6,36.1670915,-115.081349
"417",32003003260,-115.271157,36.166464,-115.266087,36.159081,"Nevada","Clark County",3403,1593,1810,26.3,50.1,11.9,0,8.6,0,2261,49226,8856,24792,2668,13,20.1,19.5,27.2,36.8,1.9,14.5,83.3,9.2,3.4,0,2.6,1.5,23.9,1479,79.5,15.8,4.7,0,9.6,36.1627725,-115.268622
"418",32003003317,-115.281464,36.308364,-115.278623,36.306468,"Nevada","Clark County",3181,1557,1624,21,66.7,5.5,0,1.6,0,2206,73135,7148,25301,2631,6.5,5.5,33.5,24.6,23.5,9.8,8.7,89.1,6.9,0,0.6,2.9,0.4,27.2,1518,74.4,23.7,1.8,0,7.3,36.307416,-115.2800435
"419",32003003619,-115.198206,36.292642,-115.179302,36.281359,"Nevada","Clark County",3852,1988,1864,17.1,39.4,14.5,0.5,22.4,0,2545,124698,6258,38976,3256,3.9,3.1,48.9,13.7,28.4,2,6.9,77.2,14.7,1,0,0.5,6.5,29,1776,76.9,20.7,2.5,0,6.9,36.2870005,-115.188754
"420",32003002980,-115.230403,36.056369,-115.224941,36.052643,"Nevada","Clark County",6199,3162,3037,18.6,25.2,12.8,0,33.8,2.9,3455,65111,13345,26753,4897,13.3,18.1,28,33,23,3.1,13,88.3,8.1,0,0,0.3,3.3,23.2,3049,88.6,7.1,3.8,0.5,3.8,36.054506,-115.227672
"421",32003005823,-115.384238,36.182903,-115.353669,36.153716,"Nevada","Clark County",5342,2702,2640,9.4,63.9,4,0,18.4,0,3402,121179,25086,52893,6266,6,5.5,58.9,11.2,22.2,2.8,4.9,80.2,3.5,0.1,0.9,2.4,12.9,25.4,2492,83.1,10.2,6.7,0,5.4,36.1683095,-115.3689535
"422",32003007200,-114.990476,36.20262,-114.988426,36.199367,"Nevada","Clark County",4837,2277,2560,43,30.9,17.6,1,3.6,0,2843,32413,6611,19725,3349,33.1,48.4,19.3,32.5,26.6,9.4,12.1,74.5,13.8,5.1,1.7,2.4,2.5,34.7,1778,84.4,9.8,5.8,0,16.1,36.2009935,-114.989451
"423",32003003006,-115.244276,36.166444,-115.241893,36.15912,"Nevada","Clark County",3587,1844,1743,45.8,39.3,3.7,2.2,2.8,5.2,2256,44434,9709,19397,3084,26.4,55.5,31.6,27,19,10.2,12.1,72,14,6.1,0,5.4,2.5,24.4,1549,85.2,6.3,8.5,0,4.7,36.162782,-115.2430845
"424",32003005849,-115.297047,36.11494,-115.288031,36.113044,"Nevada","Clark County",3430,1891,1539,22,40.1,14.1,0,20.2,0,2295,48750,16693,28089,4306,9.8,1.7,27.1,39.1,23.7,1,9,86.1,6.5,1.1,2.2,0.5,3.5,20.9,1847,85.9,11.2,2.9,0,6.5,36.113992,-115.292539
"425",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"426",32003003231,-115.319624,36.288357,-115.314889,36.281753,"Nevada","Clark County",10572,5004,5568,15.8,61.5,6.8,0,9.1,0,7161,81586,8304,32567,3250,9.7,15.8,44.4,14.2,27.8,5.3,8.3,81.2,11.9,1.5,0,0.2,5.2,29,5178,84.8,12.4,2.8,0,5.5,36.285055,-115.3172565
"427",32003001005,-115.17779,36.162564,-115.172698,36.158895,"Nevada","Clark County",1620,833,787,16,69.7,7,0,3.5,0,1208,80833,17228,58703,10850,5.8,0,54.7,13.8,16.4,10.1,5.1,75.4,12.6,0,0.4,3.3,8.3,15.5,752,78.9,7.3,13.8,0,1.3,36.1607295,-115.175244
"428",32003003619,-115.198206,36.292642,-115.179302,36.281359,"Nevada","Clark County",3852,1988,1864,17.1,39.4,14.5,0.5,22.4,0,2545,124698,6258,38976,3256,3.9,3.1,48.9,13.7,28.4,2,6.9,77.2,14.7,1,0,0.5,6.5,29,1776,76.9,20.7,2.5,0,6.9,36.2870005,-115.188754
"429",32003002504,-115.122906,36.103616,-115.118925,36.099947,"Nevada","Clark County",4566,2325,2241,38.2,36.2,13,0.4,7.4,0.9,2994,40809,9226,22079,2296,25.3,31,26.3,25.3,33.1,2.9,12.4,63.3,21.3,8.7,4.9,1.3,0.4,20.3,2364,91.6,6.2,2.2,0,7.3,36.1017815,-115.1209155
"430",32003003223,-115.313698,36.186611,-115.28706,36.173843,"Nevada","Clark County",3325,1649,1676,5,73,3.6,0,14,0,2362,102539,17646,83033,15141,3.4,5.1,64.1,11.3,21.7,1.1,1.9,87.4,0.3,0,0.6,1.5,10.1,23.1,1509,82,12.5,5.5,0,4.7,36.180227,-115.300379
"431",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"432",32003003607,-115.156395,36.250655,-115.153097,36.2469,"Nevada","Clark County",7854,3592,4262,34.1,38.3,13.7,0,7,0.3,5193,61774,19205,24713,3425,9.5,15,23.5,20,29.5,11.7,15.3,89.9,6.2,1.8,0.7,0,1.4,27.5,3742,86.1,11.7,2.3,0,11.7,36.2487775,-115.154746
"433",32003003211,-115.287282,36.218634,-115.278784,36.210152,"Nevada","Clark County",3252,1469,1783,2.6,88.4,0.8,0,7.1,0,3141,45434,5057,31535,2521,2.9,NA,38.2,26.7,27.7,2.3,5.1,73.4,6.9,0,0,8.5,11.1,26.2,610,70.5,19,10.5,0,14.2,36.214393,-115.283033
"434",32003003625,-115.127614,36.261575,-115.116967,36.254234,"Nevada","Clark County",8648,4455,4193,37.5,22.1,28.6,0,5.3,0,4719,47889,6236,16720,2138,23.3,33.6,27.1,24.7,25.5,9.6,13.2,82.3,10.6,2.9,0.5,2.4,1.4,27.7,3436,85.8,13.2,1,0,13.8,36.2579045,-115.1222905
